"","Player","Year","gamenum","Tm","opponent","ovrvalueadded","clutchvalueadded"
"42","Aaron Rodgers",2017,4,"GNB","CHI",2.5,0
"43","Aaron Rodgers",2018,1,"GNB","CHI",2.58,0.47
"44","Aaron Rodgers",2018,14,"GNB","CHI",-1.63,0
"45","Aaron Rodgers",2019,1,"GNB","CHI",-1.15,-0.13
"46","Aaron Rodgers",2019,14,"GNB","CHI",-1.08,-0.15
"47","Aaron Rodgers",2022,13,"GNB","CHI",1.4,0.29
"48","Aaron Rodgers",2022,2,"GNB","CHI",2.57,0
"49","Aaron Rodgers",2009,2,"GNB","CIN",0.83,0.04
"50","Aaron Rodgers",2013,3,"GNB","CIN",-0.54,-0.76
"51","Aaron Rodgers",2017,3,"GNB","CIN",1.67,1.46
"52","Aaron Rodgers",2009,7,"GNB","CLE",4.7,0
"53","Aaron Rodgers",2013,7,"GNB","CLE",7.03,0
"54","Aaron Rodgers",2007,12,"GNB","DAL",-0.82,0
"55","Aaron Rodgers",2008,3,"GNB","DAL",-0.64,0
"56","Aaron Rodgers",2009,9,"GNB","DAL",-0.56,0
"57","Aaron Rodgers",2010,8,"GNB","DAL",2.69,-0.09
"58","Aaron Rodgers",2015,13,"GNB","DAL",1.2,0
"59","Aaron Rodgers",2016,6,"GNB","DAL",2.17,0
"60","Aaron Rodgers",2017,5,"GNB","DAL",-0.37,0.11
"61","Aaron Rodgers",2019,5,"GNB","DAL",0.07,0.52
"62","Aaron Rodgers",2022,9,"GNB","DAL",-0.22,-0.35
"63","Aaron Rodgers",2011,4,"GNB","DEN",4.91,0
"64","Aaron Rodgers",2015,7,"GNB","DEN",-3.03,0
"65","Aaron Rodgers",2019,3,"GNB","DEN",2.63,0
"66","Aaron Rodgers",2008,16,"GNB","DET",0.89,0
"67","Aaron Rodgers",2008,2,"GNB","DET",1.85,-0.13
"68","Aaron Rodgers",2009,11,"GNB","DET",3.99,0
"69","Aaron Rodgers",2009,6,"GNB","DET",4.07,0
"70","Aaron Rodgers",2010,13,"GNB","DET",-1.49,0
"71","Aaron Rodgers",2010,4,"GNB","DET",-1.71,0.12
"72","Aaron Rodgers",2011,11,"GNB","DET",2.11,0
"73","Aaron Rodgers",2012,10,"GNB","DET",0.89,1.39
"74","Aaron Rodgers",2012,13,"GNB","DET",-0.08,0
"75","Aaron Rodgers",2013,5,"GNB","DET",1.69,0.61
"76","Aaron Rodgers",2014,16,"GNB","DET",4.81,0
"77","Aaron Rodgers",2014,3,"GNB","DET",-0.4,0
"78","Aaron Rodgers",2015,12,"GNB","DET",1.6,1.71
"79","Aaron Rodgers",2015,9,"GNB","DET",-0.4,0.73
"80","Aaron Rodgers",2016,16,"GNB","DET",3.81,0.11
"81","Aaron Rodgers",2016,3,"GNB","DET",3.09,0.32
"82","Aaron Rodgers",2018,16,"GNB","DET",-0.69,0
"83","Aaron Rodgers",2018,5,"GNB","DET",0,0
"84","Aaron Rodgers",2019,16,"GNB","DET",0.25,0.11
"85","Aaron Rodgers",2022,17,"GNB","DET",0.63,-0.64
"86","Aaron Rodgers",2022,8,"GNB","DET",-0.57,-0.6
"87","Aaron Rodgers",2006,10,"GNB","NWE",-1.5,0
"88","Aaron Rodgers",2006,4,"GNB","PHI",-0.01,0
"89","Aaron Rodgers",2007,9,"GNB","MIN",0.16,0
"90","Aaron Rodgers",2008,1,"GNB","MIN",-2.17,0
"91","Aaron Rodgers",2008,11,"GNB","NOR",-0.83,0
"92","Aaron Rodgers",2008,13,"GNB","HOU",1.19,-0.31
"93","Aaron Rodgers",2008,14,"GNB","JAX",1.11,-0.2
"94","Aaron Rodgers",2008,4,"GNB","TAM",-1.4,-0.51
"95","Aaron Rodgers",2008,6,"GNB","SEA",1.43,0
"96","Aaron Rodgers",2008,7,"GNB","IND",0.83,0
"97","Aaron Rodgers",2008,8,"GNB","TEN",-5.75,-0.17
"98","Aaron Rodgers",2008,9,"GNB","MIN",-2.73,-0.35
"99","Aaron Rodgers",2009,10,"GNB","SFO",3.83,0
"100","Aaron Rodgers",2009,14,"GNB","PIT",2.01,0.64
"101","Aaron Rodgers",2009,15,"GNB","SEA",1.36,0
"102","Aaron Rodgers",2009,3,"GNB","STL",3.19,0
"103","Aaron Rodgers",2009,4,"GNB","MIN",-0.9,0
"104","Aaron Rodgers",2009,5,"GNB","DET",0.94,0
"105","Aaron Rodgers",2009,8,"GNB","TAM",-3.55,-0.47
"106","Aaron Rodgers",2010,1,"GNB","PHI",0.36,0
"107","Aaron Rodgers",2010,10,"GNB","MIN",3.81,0
"108","Aaron Rodgers",2010,12,"GNB","SFO",2.72,0
"109","Aaron Rodgers",2010,15,"GNB","NYG",5.12,0
"110","Aaron Rodgers",2010,5,"GNB","WAS",0.41,2.06
"111","Aaron Rodgers",2010,6,"GNB","MIA",3.21,1.03
"112","Aaron Rodgers",2010,7,"GNB","MIN",0.25,-0.09
"113","Aaron Rodgers",2010,9,"GNB","DAL",4.12,0
"114","Aaron Rodgers",2011,1,"GNB","NOR",2.24,-0.13
"115","Aaron Rodgers",2011,10,"GNB","TAM",1.95,0.8
"116","Aaron Rodgers",2011,12,"GNB","NYG",3.15,0.63
"117","Aaron Rodgers",2011,13,"GNB","OAK",3.02,0
"118","Aaron Rodgers",2011,14,"GNB","KAN",0.92,1.14
"119","Aaron Rodgers",2011,6,"GNB","STL",3.43,0
"120","Aaron Rodgers",2011,7,"GNB","MIN",4.24,0
"121","Aaron Rodgers",2011,8,"GNB","SDG",2.29,-0.05
"122","Aaron Rodgers",2011,9,"GNB","MIN",4.14,0
"123","Aaron Rodgers",2012,1,"GNB","SFO",0.54,-0.77
"124","Aaron Rodgers",2012,11,"GNB","NYG",-1.05,0
"125","Aaron Rodgers",2012,12,"GNB","MIN",1.79,0
"126","Aaron Rodgers",2012,15,"GNB","TEN",5.25,0
"127","Aaron Rodgers",2012,16,"GNB","MIN",3.78,1.23
"128","Aaron Rodgers",2012,3,"GNB","SEA",-0.83,0
"129","Aaron Rodgers",2012,4,"GNB","NOR",7.03,0.17
"130","Aaron Rodgers",2012,5,"GNB","IND",1.48,0.02
"131","Aaron Rodgers",2012,6,"GNB","HOU",3.49,0
"132","Aaron Rodgers",2012,7,"GNB","STL",6.88,0.5
"133","Aaron Rodgers",2012,8,"GNB","JAX",2.09,0.5
"134","Aaron Rodgers",2013,1,"GNB","SFO",0.21,0.08
"135","Aaron Rodgers",2013,2,"GNB","WAS",4.25,0
"136","Aaron Rodgers",2013,4,"GNB","DET",0.99,0
"137","Aaron Rodgers",2014,1,"GNB","SEA",-0.93,0
"138","Aaron Rodgers",2014,10,"GNB","PHI",3.75,0
"139","Aaron Rodgers",2014,11,"GNB","MIN",2.01,0
"140","Aaron Rodgers",2014,12,"GNB","NWE",1.58,-0.15
"141","Aaron Rodgers",2014,15,"GNB","TAM",1.73,0
"142","Aaron Rodgers",2014,2,"GNB","NYJ",2.65,-0.16
"143","Aaron Rodgers",2014,5,"GNB","MIN",3.64,0.88
"144","Aaron Rodgers",2014,6,"GNB","MIA",3.18,0.88
"145","Aaron Rodgers",2014,8,"GNB","NOR",1.26,0
"146","Aaron Rodgers",2015,10,"GNB","MIN",0.73,0
"147","Aaron Rodgers",2015,14,"GNB","OAK",-1.32,0
"148","Aaron Rodgers",2015,16,"GNB","MIN",-0.65,-1.36
"149","Aaron Rodgers",2015,2,"GNB","SEA",1.79,-0.07
"150","Aaron Rodgers",2015,3,"GNB","KAN",1.64,0
"151","Aaron Rodgers",2015,4,"GNB","SFO",-1.21,0
"152","Aaron Rodgers",2015,5,"GNB","STL",-1.22,0
"153","Aaron Rodgers",2015,6,"GNB","SDG",2.83,-0.16
"154","Aaron Rodgers",2016,1,"GNB","JAX",1.73,-0.34
"155","Aaron Rodgers",2016,10,"GNB","WAS",1.84,0
"156","Aaron Rodgers",2016,11,"GNB","PHI",0.37,0
"157","Aaron Rodgers",2016,12,"GNB","HOU",1.23,0
"158","Aaron Rodgers",2016,13,"GNB","SEA",3.81,0
"159","Aaron Rodgers",2016,15,"GNB","MIN",4.74,0
"160","Aaron Rodgers",2016,2,"GNB","MIN",1.88,-0.3
"161","Aaron Rodgers",2016,4,"GNB","NYG",0.78,0.1
"162","Aaron Rodgers",2016,5,"GNB","DAL",0.31,0.1
"163","Aaron Rodgers",2016,9,"GNB","TEN",4.91,1.18
"164","Aaron Rodgers",2017,1,"GNB","SEA",-0.99,-0.15
"165","Aaron Rodgers",2017,6,"GNB","MIN",-1.57,0
"166","Aaron Rodgers",2018,10,"GNB","SEA",1.73,0
"167","Aaron Rodgers",2018,11,"GNB","MIN",-0.75,0
"168","Aaron Rodgers",2018,15,"GNB","NYJ",2.52,1.23
"169","Aaron Rodgers",2018,2,"GNB","MIN",3.26,0.03
"170","Aaron Rodgers",2018,3,"GNB","WAS",0.05,0
"171","Aaron Rodgers",2018,6,"GNB","SFO",2.76,1.88
"172","Aaron Rodgers",2018,7,"GNB","LAR",0.69,0
"173","Aaron Rodgers",2018,8,"GNB","NWE",-0.37,0
"174","Aaron Rodgers",2018,9,"GNB","MIA",0.31,0
"175","Aaron Rodgers",2019,10,"GNB","CAR",-0.29,-0.41
"176","Aaron Rodgers",2019,11,"GNB","SFO",-3.65,0
"177","Aaron Rodgers",2019,12,"GNB","NYG",3.78,0
"178","Aaron Rodgers",2019,13,"GNB","WAS",0.75,0
"179","Aaron Rodgers",2019,15,"GNB","MIN",-1.17,0
"180","Aaron Rodgers",2019,2,"GNB","MIN",-1.89,0.13
"181","Aaron Rodgers",2019,4,"GNB","PHI",3.64,-0.07
"182","Aaron Rodgers",2019,6,"GNB","DET",9.19,0.52
"183","Aaron Rodgers",2019,7,"GNB","OAK",7.49,0
"184","Aaron Rodgers",2019,8,"GNB","KAN",2.96,0.12
"185","Aaron Rodgers",2020,10,"GNB","IND",3.49,-0.08
"186","Aaron Rodgers",2020,3,"GNB","NOR",0.57,-0.09
"187","Aaron Rodgers",2020,5,"GNB","TAM",-4.33,0
"188","Aaron Rodgers",2020,6,"GNB","HOU",-0.53,0
"189","Aaron Rodgers",2022,1,"GNB","MIN",-2.2,0
"190","Aaron Rodgers",2022,10,"GNB","DAL",0.56,0.25
"191","Aaron Rodgers",2022,11,"GNB","TEN",0.33,0
"192","Aaron Rodgers",2022,12,"GNB","PHI",-0.2,0
"193","Aaron Rodgers",2022,14,"GNB","LAR",2.67,0
"194","Aaron Rodgers",2022,15,"GNB","MIA",-2.87,-0.16
"195","Aaron Rodgers",2022,16,"GNB","MIN",1.77,0
"196","Aaron Rodgers",2022,3,"GNB","TAM",1.34,0.03
"197","Aaron Rodgers",2022,4,"GNB","NWE",-1.45,-0.59
"198","Aaron Rodgers",2022,5,"GNB","NYG",0.82,-0.62
"199","Aaron Rodgers",2022,6,"GNB","NYJ",-0.17,0
"200","Aaron Rodgers",2020,7,"GNB","HOU",3.8,0
